match_id,date,map,team_a_players,team_b_players,queue
931373,2024-05-04,Regicide Fortress (Random Civs),"[440357833255682058, 754608550721880144, 715438374357434401, 568705990489276426]","[512487301717295104, 584450667897290784, 714793302582362162, 711266082043854870]",Domestic
931336,2024-05-04,Hideout(Random Civs),"[512487301717295104, 715438374357434401, 767743114575085628, 568705990489276426]","[223875529600663552, 584450667897290784, 714793302582362162, 754608550721880144]",Domestic
931336,2024-05-04,Hideout(Random Civs),"[440357833255682058, 715438374357434401, 767743114575085628, 568705990489276426]","[223875529600663552, 584450667897290784, 714793302582362162, 754608550721880144]",Domestic
931336,2024-05-04,Hideout(Random Civs),"[657452537506562069, 715438374357434401, 767743114575085628, 568705990489276426]","[223875529600663552, 584450667897290784, 714793302582362162, 754608550721880144]",Domestic
931289,2024-05-04,4 lakes (Random civs),"[657452537506562069, 714793302582362162, 715438374357434401, 568705990489276426]","[440357833255682058, 223875529600663552, 584450667897290784, 754608550721880144]",Domestic
930800,2024-05-04,Mongolia (Random Civs),"[542430914836168744, 394425164231868416, 223875529600663552, 635033349206966277]","[495896198444613643, 401748724021329920, 715438374357434401, 945283728643608619]",Domestic
930779,2024-05-04,Golden Pit,"[401748724021329920, 635025856313557033, 635033349206966277, 584239778740961299]","[495896198444613643, 394425164231868416, 715438374357434401, 945283728643608619]",Domestic
930770,2024-05-04,Regicide Fortress (Random Civs),"[512487301717295104, 401748724021329920, 635033349206966277, 584239778740961299]","[495896198444613643, 394425164231868416, 715438374357434401, 945283728643608619]",Domestic
930755,2024-05-04,Arena Island (NC Zone) (Random Civs),"[440357833255682058, 470492953983582219, 767743114575085628, 715438374357434401]","[512487301717295104, 401748724021329920, 394425164231868416, 945283728643608619]",Domestic
930730,2024-05-04,Beduoins (Random Civs),"[440357833255682058, 401748724021329920, 470492953983582219, 945283728643608619]","[512487301717295104, 635025856313557033, 394425164231868416, 767743114575085628]",Domestic
930706,2024-05-04,Nomad (Random Civs),"[512487301717295104, 470492953983582219, 394425164231868416, 945283728643608619]","[440357833255682058, 635025856313557033, 635033349206966277, 584239778740961299]",Domestic
930500,2024-05-04,Migration (Random Civs),"[440386346314498093, 440357833255682058, 401748724021329920, 711266082043854870]","[716142389902704691, 811413902176419860, 749079044917690388, 470492953983582219]",Domestic
930459,2024-05-04,Team Acropolis (Random Civs),"[238042803093897216, 811413902176419860, 749079044917690388, 401748724021329920]","[440386346314498093, 716142389902704691, 470492953983582219, 711266082043854870]",Domestic
930427,2024-05-04,Mega Random (Random Civs),"[440386346314498093, 716142389902704691, 470492953983582219, 711266082043854870]","[238042803093897216, 443955685227626517, 512487301717295104, 401748724021329920]",Domestic
930427,2024-05-04,Mega Random (Random Civs),"[440386346314498093, 716142389902704691, 470492953983582219, 711266082043854870]","[238042803093897216, 443955685227626517, 512487301717295104, 749079044917690388]",Domestic
930394,2024-05-04,Land Nomad (Random Civs),"[443955685227626517, 512487301717295104, 401748724021329920, 470492953983582219]","[716142389902704691, 238042803093897216, 749079044917690388, 711266082043854870]",Domestic
930292,2024-05-03,Hideout(Random Civs),"[716142389902704691, 440357833255682058, 512487301717295104, 715438374357434401]","[238042803093897216, 401748724021329920, 542430914836168744, 470492953983582219]",Domestic
930233,2024-05-03,Arena (Random civs),"[716142389902704691, 238042803093897216, 440357833255682058, 697860695550722089]","[512487301717295104, 401748724021329920, 542430914836168744, 470492953983582219]",Domestic
930165,2024-05-03,Rage Forest (Random Civs),"[716142389902704691, 440357833255682058, 512487301717295104, 697860695550722089]","[657452537506562069, 401748724021329920, 715438374357434401, 503759402206101545]",Domestic
930110,2024-05-03,Kawasan (Random Civs),"[401748724021329920, 542430914836168744, 470492953983582219, 714793302582362162]","[440357833255682058, 635025856313557033, 394425164231868416, 503759402206101545]",Domestic
930086,2024-05-03,Oasis(Random Civs),"[635025856313557033, 401748724021329920, 542430914836168744, 714793302582362162]","[657452537506562069, 512487301717295104, 715438374357434401, 503759402206101545]",Domestic
930048,2024-05-03,Regicide Fortress (Random Civs),"[440357833255682058, 401748724021329920, 470492953983582219, 463259002596360203]","[495896198444613643, 811413902176419860, 394425164231868416, 754608550721880144]",Domestic
930017,2024-05-03,Runestones( Random Civs),"[512487301717295104, 401748724021329920, 635033349206966277, 714793302582362162]","[495896198444613643, 470492953983582219, 463259002596360203, 715438374357434401]",Domestic
929989,2024-05-03,Valley,"[495896198444613643, 811413902176419860, 394425164231868416, 635033349206966277]","[440357833255682058, 703469910138814515, 849334461773774928, 223875529600663552]",Domestic
929970,2024-05-03,African Clearing (Random Civs),"[495896198444613643, 635033349206966277, 715438374357434401, 697860695550722089]","[512487301717295104, 714793302582362162, 463259002596360203, 767743114575085628]",Domestic
929921,2024-05-03,Migration (Random Civs),"[703469910138814515, 849334461773774928, 394425164231868416, 767743114575085628]","[440357833255682058, 811413902176419860, 512487301717295104, 584239778740961299]",Domestic
929884,2024-05-03,Arena Island (NC Zone) (Random Civs),"[440357833255682058, 512487301717295104, 584450667897290784, 697860695550722089]","[495896198444613643, 635033349206966277, 714793302582362162, 463259002596360203]",Domestic
929848,2024-05-03,Nomad (Random Civs),"[635025856313557033, 394425164231868416, 584450667897290784, 767743114575085628]","[440357833255682058, 811413902176419860, 714793302582362162, 584239778740961299]",Domestic
929372,2024-05-02,Hideout(Random Civs),"[440386346314498093, 542430914836168744, 410863622139412482, 715438374357434401]","[522200099783311360, 512487301717295104, 401748724021329920, 394425164231868416]",Domestic
929343,2024-05-02,Arabia,"[440357833255682058, 512487301717295104, 410863622139412482, 394425164231868416]","[440386346314498093, 542430914836168744, 401748724021329920, 503759402206101545]",Domestic
929316,2024-05-02,4 lakes (Random civs),"[440357833255682058, 394425164231868416, 715438374357434401, 503759402206101545]","[401748724021329920, 410863622139412482, 754608550721880144, 714793302582362162]",Domestic
929281,2024-05-02,Enclosed- Random Civs,"[512487301717295104, 542430914836168744, 410863622139412482, 503759402206101545]","[440357833255682058, 401748724021329920, 754608550721880144, 714793302582362162]",Domestic
929252,2024-05-02,Land Nomad (Random Civs),"[811413902176419860, 512487301717295104, 715438374357434401, 714793302582362162]","[410863622139412482, 849334461773774928, 394425164231868416, 503759402206101545]",Domestic
929212,2024-05-02,Rage Forest (Random Civs),"[512487301717295104, 542430914836168744, 584450667897290784, 697860695550722089]","[849334461773774928, 394425164231868416, 714793302582362162, 503759402206101545]",Domestic
929208,2024-05-02,Kawasan (Random Civs),"[572038405836505098, 440357833255682058, 401748724021329920, 754608550721880144]","[211286360714117120, 635025856313557033, 725758030221934692, 223875529600663552]",Domestic
929173,2024-05-02,Runestones( Random Civs),"[440386346314498093, 394425164231868416, 584450667897290784, 697860695550722089]","[512487301717295104, 542430914836168744, 849334461773774928, 503759402206101545]",Domestic
929124,2024-05-02,African Clearing (Random Civs),"[440357833255682058, 584450667897290784, 635033349206966277, 715438374357434401]","[410863622139412482, 394425164231868416, 223875529600663552, 767743114575085628]",Domestic
929110,2024-05-02,Migration (Random Civs),"[440357833255682058, 223875529600663552, 584450667897290784, 767743114575085628]","[703469910138814515, 394425164231868416, 635033349206966277, 715438374357434401]",Domestic
929088,2024-05-02,Baltic,"[703469910138814515, 725758030221934692, 410863622139412482, 584450667897290784]","[440357833255682058, 542430914836168744, 849334461773774928, 635033349206966277]",Domestic
929069,2024-05-02,Regicide Fortress (Random Civs),"[703469910138814515, 714677532665839667, 542430914836168744, 584450667897290784]","[440357833255682058, 410863622139412482, 394425164231868416, 635033349206966277]",Domestic
928573,2024-05-01,Oasis(Random Civs),"[440386346314498093, 811413902176419860, 394425164231868416, 715438374357434401]","[440357833255682058, 512487301717295104, 410863622139412482, 542430914836168744]",Domestic
928552,2024-05-01,Arena (Random civs),"[410863622139412482, 542430914836168744, 394425164231868416, 715438374357434401]","[440357833255682058, 512487301717295104, 714793302582362162, 503759402206101545]",Domestic
928539,2024-05-01,Chaos Pit (Random Civs),"[440386346314498093, 542430914836168744, 394425164231868416, 503759402206101545]","[440357833255682058, 512487301717295104, 410863622139412482, 714793302582362162]",Domestic
928530,2024-05-01,Hideout(Random Civs),"[440357833255682058, 512487301717295104, 714793302582362162, 503759402206101545]","[410863622139412482, 542430914836168744, 394425164231868416, 754608550721880144]",Domestic
928505,2024-05-01,Golden Lakes (Random Civs),"[440386346314498093, 542430914836168744, 715438374357434401, 463259002596360203]","[811413902176419860, 512487301717295104, 410863622139412482, 714793302582362162]",Domestic
928485,2024-05-01,Mongolia (Random Civs),"[440357833255682058, 410863622139412482, 754608550721880144, 463259002596360203]","[512487301717295104, 849334461773774928, 394425164231868416, 503759402206101545]",Domestic
928438,2024-05-01,4 lakes (Random civs),"[440357833255682058, 394425164231868416, 584450667897290784, 503759402206101545]","[512487301717295104, 849334461773774928, 714793302582362162, 715438374357434401]",Domestic
928370,2024-05-01,Rage Forest (Random Civs),"[512487301717295104, 849334461773774928, 223875529600663552, 503759402206101545]","[440357833255682058, 584450667897290784, 714793302582362162, 635033349206966277]",Domestic
928336,2024-05-01,Beduoins (Random Civs),"[440357833255682058, 811413902176419860, 635033349206966277, 503759402206101545]","[512487301717295104, 410863622139412482, 584450667897290784, 715438374357434401]",Domestic
928331,2024-05-01,Oasis(Random Civs),"[512487301717295104, 811413902176419860, 635033349206966277, 503759402206101545]","[410863622139412482, 394425164231868416, 584450667897290784, 715438374357434401]",Domestic
928290,2024-05-01,Mega Random (Random Civs),"[542430914836168744, 394425164231868416, 714793302582362162, 635033349206966277]","[512487301717295104, 723567999784583239, 584450667897290784, 463259002596360203]",Domestic
928244,2024-05-01,Arena Island (NC Zone) (Random Civs),"[394425164231868416, 584450667897290784, 635033349206966277, 463259002596360203]","[714677532665839667, 723567999784583239, 714793302582362162, 584239778740961299]",Domestic
927540,2024-04-30,Land Nomad (Random Civs),"[440357833255682058, 714793302582362162, 754608550721880144, 503759402206101545]","[512487301717295104, 394425164231868416, 463259002596360203, 568705990489276426]",Domestic
927513,2024-04-30,Kawasan (Random Civs),"[394425164231868416, 714793302582362162, 698943503509618729, 715438374357434401]","[440357833255682058, 463259002596360203, 568705990489276426, 503759402206101545]",Domestic
927490,2024-04-30,Nomad (Random Civs),"[440357833255682058, 811413902176419860, 568705990489276426, 503759402206101545]","[495896198444613643, 394425164231868416, 635033349206966277, 463259002596360203]",Domestic
927475,2024-04-30,Enclosed- Random Civs,"[811413902176419860, 223875529600663552, 698943503509618729, 503759402206101545]","[394425164231868416, 697862073173934161, 714793302582362162, 715438374357434401]",Domestic
927446,2024-04-30,Arena (Random civs),"[495896198444613643, 512487301717295104, 584450667897290784, 463259002596360203]","[440357833255682058, 849334461773774928, 723567999784583239, 635033349206966277]",Domestic
927427,2024-04-30,Valley,"[495896198444613643, 714793302582362162, 635033349206966277, 945283728643608619]","[811413902176419860, 394425164231868416, 584450667897290784, 503759402206101545]",Domestic
927387,2024-04-30,Regicide Fortress (Random Civs),"[440357833255682058, 697862073173934161, 635033349206966277, 584239778740961299]","[512487301717295104, 723567999784583239, 584450667897290784, 463259002596360203]",Domestic
927361,2024-04-30,Ghost Lake,"[440357833255682058, 394425164231868416, 723567999784583239, 945283728643608619]","[703469910138814515, 725758030221934692, 584450667897290784, 463259002596360203]",Domestic
927143,2024-04-30,Rage Forest (Random Civs),"[440386346314498093, 716142389902704691, 440357833255682058, 635033349206966277]","[657452537506562069, 512487301717295104, 749079044917690388, 470492953983582219]",Domestic
927123,2024-04-30,ECL Twin Puddles,"[716142389902704691, 440357833255682058, 470492953983582219]","[440386346314498093, 749079044917690388, 394425164231868416]",3v3
927113,2024-04-30,ECL Baltic,"[440357833255682058, 512487301717295104, 394425164231868416]","[716142389902704691, 749079044917690388, 470492953983582219]",3v3
926746,2024-04-29,Arabia,"[572038405836505098, 512487301717295104, 714793302582362162, 503759402206101545]","[440357833255682058, 410863622139412482, 697862073173934161, 715438374357434401]",Domestic
926718,2024-04-29,African Clearing (Random Civs),"[572038405836505098, 410863622139412482, 714793302582362162, 503759402206101545]","[440357833255682058, 512487301717295104, 697862073173934161, 715438374357434401]",Domestic
926682,2024-04-29,Chaos Pit (Random Civs),"[811413902176419860, 410863622139412482, 394425164231868416, 698943503509618729]","[572038405836505098, 697862073173934161, 714793302582362162, 503759402206101545]",Domestic
926643,2024-04-29,Hideout(Random Civs),"[572038405836505098, 440357833255682058, 715438374357434401, 503759402206101545]","[657452537506562069, 394425164231868416, 223875529600663552, 714793302582362162]",Domestic
926616,2024-04-29,Valley,"[440357833255682058, 703469910138814515, 223875529600663552, 584450667897290784]","[657452537506562069, 394425164231868416, 714793302582362162, 715438374357434401]",Domestic
926588,2024-04-29,Oasis(Random Civs),"[703469910138814515, 410863622139412482, 394425164231868416, 723567999784583239]","[512487301717295104, 635025856313557033, 849334461773774928, 584450667897290784]",Domestic
926575,2024-04-29,Arena Island (NC Zone) (Random Civs),"[314461722817593345, 440357833255682058, 584450667897290784, 715438374357434401]","[572038405836505098, 703469910138814515, 512487301717295104, 410863622139412482]",Domestic
926553,2024-04-29,Enclosed- Random Civs,"[572038405836505098, 703469910138814515, 512487301717295104, 410863622139412482]","[314461722817593345, 440357833255682058, 394425164231868416, 584450667897290784]",Domestic
926525,2024-04-29,Arena (Random civs),"[703469910138814515, 512487301717295104, 811413902176419860, 945283728643608619]","[440357833255682058, 410863622139412482, 394425164231868416, 584450667897290784]",Domestic
925914,2024-04-28,Land Nomad (Random Civs),"[512487301717295104, 394425164231868416, 697862073173934161, 714793302582362162]","[716142389902704691, 635025856313557033, 568705990489276426, 503759402206101545]",Domestic
925879,2024-04-28,Runestones( Random Civs),"[716142389902704691, 512487301717295104, 714793302582362162, 715438374357434401]","[440386346314498093, 394425164231868416, 754608550721880144, 503759402206101545]",Domestic
925848,2024-04-28,Rage Forest (Random Civs),"[635025856313557033, 697862073173934161, 714793302582362162, 503759402206101545]","[849334461773774928, 394425164231868416, 754608550721880144, 568705990489276426]",Domestic
925825,2024-04-28,Golden Pit,"[703469910138814515, 849334461773774928, 714793302582362162, 715438374357434401]","[635025856313557033, 394425164231868416, 697862073173934161, 568705990489276426]",Domestic
925792,2024-04-28,Beduoins (Random Civs),"[703469910138814515, 849334461773774928, 584450667897290784, 584239778740961299]","[635025856313557033, 697862073173934161, 714793302582362162, 568705990489276426]",Domestic
925742,2024-04-28,Land Madness,"[401748724021329920, 698943503509618729, 715438374357434401, 697860695550722089]","[697862073173934161, 584450667897290784, 568705990489276426, 584239778740961299]",Domestic
925551,2024-04-28,Nomad (Random Civs),"[512487301717295104, 849334461773774928, 715438374357434401, 584239778740961299]","[401748724021329920, 394425164231868416, 697862073173934161, 697860695550722089]",Domestic
925533,2024-04-28,Migration (Random Civs),"[703469910138814515, 512487301717295104, 714677532665839667, 394425164231868416]","[314461722817593345, 697862073173934161, 223875529600663552, 714793302582362162]",Domestic
925513,2024-04-28,Arena Island (NC Zone) (Random Civs),"[401748724021329920, 849334461773774928, 715438374357434401, 697860695550722089]","[635025856313557033, 584450667897290784, 714793302582362162, 584239778740961299]",Domestic
925506,2024-04-28,4 lakes (Random civs),"[314461722817593345, 697862073173934161, 698943503509618729, 581434797117669386]","[703469910138814515, 512487301717295104, 394425164231868416, 635033349206966277]",Domestic
925496,2024-04-28,Arabia,"[401748724021329920, 849334461773774928, 715438374357434401, 697860695550722089]","[635025856313557033, 584450667897290784, 714793302582362162, 584239778740961299]",Domestic
925476,2024-04-28,Golden Lakes (Random Civs),"[703469910138814515, 512487301717295104, 749079044917690388, 394425164231868416]","[314461722817593345, 697862073173934161, 635033349206966277, 698943503509618729]",Domestic
925467,2024-04-28,Runestones( Random Civs),"[657452537506562069, 584450667897290784, 714793302582362162, 581434797117669386]","[512487301717295104, 401748724021329920, 767743114575085628, 715438374357434401]",Domestic
925448,2024-04-28,Land Nomad (Random Civs),"[703469910138814515, 401748724021329920, 849334461773774928, 584450667897290784]","[657452537506562069, 394425164231868416, 635033349206966277, 463259002596360203]",Domestic
925443,2024-04-28,Enclosed- Random Civs,"[314461722817593345, 635033349206966277, 463259002596360203, 584239778740961299]","[703469910138814515, 849334461773774928, 394425164231868416, 584450667897290784]",Domestic
925439,2024-04-28,Ghost Lake,"[657452537506562069, 703469910138814515, 749079044917690388, 849334461773774928]","[314461722817593345, 401748724021329920, 470492953983582219, 584450667897290784]",Domestic
925434,2024-04-28,Oasis(Random Civs),"[401748724021329920, 749079044917690388, 394425164231868416, 584450667897290784]","[703469910138814515, 635025856313557033, 849334461773774928, 584239778740961299]",Domestic
925429,2024-04-28,Enclosed- Random Civs,"[703469910138814515, 635025856313557033, 401748724021329920, 584239778740961299]","[749079044917690388, 470492953983582219, 849334461773774928, 584450667897290784]",Domestic
925136,2024-04-27,Hideout(Random Civs),"[440386346314498093, 512487301717295104, 849334461773774928, 711266082043854870]","[716142389902704691, 440357833255682058, 401748724021329920, 714793302582362162]",Domestic
925081,2024-04-27,Rage Forest (Random Civs),"[716142389902704691, 440357833255682058, 849334461773774928, 714793302582362162]","[440386346314498093, 401748724021329920, 749079044917690388, 715438374357434401]",Domestic
925081,2024-04-27,Rage Forest (Random Civs),"[716142389902704691, 440357833255682058, 849334461773774928, 714793302582362162]","[440386346314498093, 811413902176419860, 749079044917690388, 715438374357434401]",Domestic
925046,2024-04-27,Kawasan (Random Civs),"[440357833255682058, 512487301717295104, 811413902176419860, 714793302582362162]","[716142389902704691, 401748724021329920, 849334461773774928, 697862073173934161]",Domestic
924984,2024-04-27,Arena (Random civs),"[849334461773774928, 697862073173934161, 714793302582362162, 715438374357434401]","[440357833255682058, 223875529600663552, 503759402206101545, 711266082043854870]",Domestic
924959,2024-04-27,Nomad (Random Civs),"[849334461773774928, 701344653160480770, 223875529600663552, 698943503509618729]","[440357833255682058, 512487301717295104, 503759402206101545, 711266082043854870]",Domestic
924920,2024-04-27,Golden Lakes (Random Civs),"[440357833255682058, 754608550721880144, 584450667897290784, 715438374357434401]","[238042803093897216, 394425164231868416, 697862073173934161, 697860695550722089]",Domestic
924897,2024-04-27,Regicide Fortress (Random Civs),"[314461722817593345, 512487301717295104, 223875529600663552, 463259002596360203]","[440386346314498093, 716142389902704691, 635025856313557033, 503759402206101545]",Domestic
924870,2024-04-27,African Clearing (Random Civs),"[440386346314498093, 512487301717295104, 635025856313557033, 223875529600663552]","[314461722817593345, 716142389902704691, 463259002596360203, 503759402206101545]",Domestic
924825,2024-04-27,Arena Island (NC Zone) (Random Civs),"[440357833255682058, 635033349206966277, 715438374357434401, 584239778740961299]","[512487301717295104, 584450667897290784, 503759402206101545, 711266082043854870]",Domestic
924797,2024-04-27,Ghost Lake,"[512487301717295104, 635025856313557033, 223875529600663552, 503759402206101545]","[572038405836505098, 394425164231868416, 584450667897290784, 711266082043854870]",Domestic
924788,2024-04-27,Runestones( Random Civs),"[512487301717295104, 635025856313557033, 394425164231868416, 698943503509618729]","[314461722817593345, 635033349206966277, 584450667897290784, 711266082043854870]",Domestic
924787,2024-04-27,Rage Forest (Random Civs),"[314461722817593345, 635033349206966277, 584450667897290784, 711266082043854870]","[512487301717295104, 635025856313557033, 849334461773774928, 394425164231868416]",Domestic
924779,2024-04-27,Runestones( Random Civs),"[512487301717295104, 714677532665839667, 635025856313557033, 394425164231868416]","[314461722817593345, 849334461773774928, 584450667897290784, 711266082043854870]",Domestic
924763,2024-04-27,Enclosed- Random Civs,"[440357833255682058, 697862073173934161, 635033349206966277, 584239778740961299]","[512487301717295104, 698943503509618729, 584450667897290784, 711266082043854870]",Domestic
924736,2024-04-27,Team Acropolis (Random Civs),"[703469910138814515, 849334461773774928, 695309066771365970, 635033349206966277]","[440357833255682058, 635025856313557033, 394425164231868416, 711266082043854870]",Domestic
924544,2024-04-27,Migration (Random Civs),"[716142389902704691, 542430914836168744, 754608550721880144, 732576383208914978]","[512487301717295104, 470492953983582219, 394425164231868416, 584239778740961299]",Domestic
924532,2024-04-27,Rage Forest (Random Civs),"[470492953983582219, 401748724021329920, 394425164231868416, 732576383208914978]","[716142389902704691, 542430914836168744, 754608550721880144, 584239778740961299]",Domestic
924516,2024-04-27,Arena (Random civs),"[470492953983582219, 542430914836168744, 635033349206966277, 754608550721880144]","[716142389902704691, 401748724021329920, 463259002596360203, 584239778740961299]",Domestic
924501,2024-04-27,Hideout(Random Civs),"[512487301717295104, 470492953983582219, 394425164231868416, 714793302582362162]","[716142389902704691, 401748724021329920, 635033349206966277, 463259002596360203]",Domestic
924493,2024-04-27,Oasis(Random Civs),"[716142389902704691, 401748724021329920, 394425164231868416, 635033349206966277]","[440357833255682058, 512487301717295104, 470492953983582219, 463259002596360203]",Domestic
924483,2024-04-27,4 lakes (Random civs),"[495896198444613643, 716142389902704691, 470492953983582219, 635033349206966277]","[440357833255682058, 512487301717295104, 635025856313557033, 401748724021329920]",Domestic
924461,2024-04-27,Nomad (Random Civs),"[440386346314498093, 495896198444613643, 470492953983582219, 394425164231868416]","[716142389902704691, 440357833255682058, 512487301717295104, 635025856313557033]",Domestic
924442,2024-04-27,Golden Lakes (Random Civs),"[440357833255682058, 512487301717295104, 849334461773774928, 394425164231868416]","[440386346314498093, 716142389902704691, 470492953983582219, 732576383208914978]",Domestic
924428,2024-04-27,Land Nomad (Random Civs),"[440386346314498093, 716142389902704691, 470492953983582219, 584239778740961299]","[440357833255682058, 512487301717295104, 443955685227626517, 394425164231868416]",Domestic
924022,2024-04-26,African Clearing (Random Civs),"[716142389902704691, 512487301717295104, 503759402206101545, 715438374357434401]","[635025856313557033, 470492953983582219, 394425164231868416, 568705990489276426]",Domestic
923995,2024-04-26,Runestones( Random Civs),"[716142389902704691, 470492953983582219, 223875529600663552, 568705990489276426]","[512487301717295104, 635025856313557033, 394425164231868416, 503759402206101545]",Domestic
923943,2024-04-26,Kawasan (Random Civs),"[470492953983582219, 697862073173934161, 223875529600663552, 714793302582362162]","[512487301717295104, 635025856313557033, 503759402206101545, 715438374357434401]",Domestic
923943,2024-04-26,Kawasan (Random Civs),"[470492953983582219, 697862073173934161, 223875529600663552, 584450667897290784]","[512487301717295104, 635025856313557033, 503759402206101545, 715438374357434401]",Domestic
923907,2024-04-26,Steppe,"[811413902176419860, 223875529600663552, 568705990489276426, 503759402206101545]","[512487301717295104, 584450667897290784, 754608550721880144, 463259002596360203]",Domestic
923859,2024-04-26,Land Madness,"[703469910138814515, 470492953983582219, 714793302582362162, 715438374357434401]","[635025856313557033, 394425164231868416, 697862073173934161, 635033349206966277]",Domestic
923836,2024-04-26,Runestones( Random Civs),"[703469910138814515, 470492953983582219, 635033349206966277, 584239778740961299]","[635025856313557033, 394425164231868416, 714793302582362162, 715438374357434401]",Domestic
923835,2024-04-26,Beduoins (Random Civs),"[512487301717295104, 584450667897290784, 463259002596360203, 503759402206101545]","[440357833255682058, 223875529600663552, 568705990489276426, 697860695550722089]",Domestic
923819,2024-04-26,Enclosed- Random Civs,"[440357833255682058, 394425164231868416, 714793302582362162, 635033349206966277]","[703469910138814515, 635025856313557033, 470492953983582219, 584239778740961299]",Domestic
923800,2024-04-26,Hideout(Random Civs),"[512487301717295104, 811413902176419860, 635033349206966277, 584450667897290784]","[440357833255682058, 703469910138814515, 223875529600663552, 697860695550722089]",Domestic
923782,2024-04-26,Mega Random (Random Civs),"[703469910138814515, 512487301717295104, 394425164231868416, 584239778740961299]","[440357833255682058, 223875529600663552, 635033349206966277, 584450667897290784]",Domestic
923102,2024-04-25,Migration (Random Civs),"[440357833255682058, 394425164231868416, 754608550721880144, 503759402206101545]","[512487301717295104, 697862073173934161, 223875529600663552, 714793302582362162]",Domestic
923078,2024-04-25,Golden Lakes (Random Civs),"[440357833255682058, 697862073173934161, 223875529600663552, 714793302582362162]","[439339450770653185, 512487301717295104, 394425164231868416, 503759402206101545]",Domestic
923058,2024-04-25,Arena Island (NC Zone) (Random Civs),"[512487301717295104, 811413902176419860, 714793302582362162, 584450667897290784]","[716142389902704691, 394425164231868416, 223875529600663552, 503759402206101545]",Domestic
923044,2024-04-25,Oasis(Random Civs),"[495896198444613643, 440357833255682058, 811413902176419860, 542430914836168744]","[314461722817593345, 317357930796023828, 635033349206966277, 714793302582362162]",Domestic
923038,2024-04-25,Arena (Random civs),"[716142389902704691, 394425164231868416, 715438374357434401, 945283728643608619]","[512487301717295104, 223875529600663552, 584450667897290784, 503759402206101545]",Domestic
923022,2024-04-25,Nomad (Random Civs),"[314461722817593345, 703469910138814515, 635033349206966277, 714793302582362162]","[495896198444613643, 440357833255682058, 317357930796023828, 542430914836168744]",Domestic
923001,2024-04-25,Land Nomad (Random Civs),"[716142389902704691, 223875529600663552, 584450667897290784, 503759402206101545]","[512487301717295104, 635025856313557033, 394425164231868416, 945283728643608619]",Domestic
922992,2024-04-25,Golden Pit,"[495896198444613643, 317357930796023828, 635033349206966277, 715438374357434401]","[440357833255682058, 703469910138814515, 849334461773774928, 584239778740961299]",Domestic
922986,2024-04-25,Rage Forest (Random Civs),"[495896198444613643, 317357930796023828, 849334461773774928, 542430914836168744]","[716142389902704691, 440357833255682058, 703469910138814515, 635033349206966277]",Domestic
922978,2024-04-25,Kawasan (Random Civs),"[811413902176419860, 223875529600663552, 698943503509618729, 635033349206966277]","[495896198444613643, 849334461773774928, 715438374357434401, 584239778740961299]",Domestic
922969,2024-04-25,Kawasan (Random Civs),"[716142389902704691, 512487301717295104, 542430914836168744, 394425164231868416]","[440357833255682058, 703469910138814515, 635025856313557033, 584450667897290784]",Domestic
922952,2024-04-25,African Clearing (Random Civs),"[440357833255682058, 811413902176419860, 394425164231868416, 584450667897290784]","[703469910138814515, 512487301717295104, 635025856313557033, 715438374357434401]",Domestic
922669,2024-04-24,Valley,"[849334461773774928, 542430914836168744, 697862073173934161, 714793302582362162]","[440357833255682058, 512487301717295104, 568705990489276426, 715438374357434401]",Domestic
922642,2024-04-24,Runestones( Random Civs),"[512487301717295104, 542430914836168744, 697862073173934161, 568705990489276426]","[440357833255682058, 849334461773774928, 714793302582362162, 715438374357434401]",Domestic
922618,2024-04-24,Golden Lakes (Random Civs),"[811413902176419860, 512487301717295104, 697862073173934161, 568705990489276426]","[440357833255682058, 849334461773774928, 714793302582362162, 503759402206101545]",Domestic
922602,2024-04-24,Kawasan (Random Civs),"[495896198444613643, 440357833255682058, 714793302582362162, 715438374357434401]","[512487301717295104, 811413902176419860, 849334461773774928, 503759402206101545]",Domestic
922602,2024-04-24,Kawasan (Random Civs),"[495896198444613643, 440357833255682058, 714793302582362162, 715438374357434401]","[512487301717295104, 635025856313557033, 849334461773774928, 503759402206101545]",Domestic
921182,2024-04-22,Migration (Random Civs),"[410863622139412482, 401748724021329920, 697862073173934161, 463259002596360203]","[811413902176419860, 512487301717295104, 754608550721880144, 503759402206101545]",Domestic
921166,2024-04-22,Rage Forest (Random Civs),"[657452537506562069, 811413902176419860, 754608550721880144, 463259002596360203]","[512487301717295104, 401748724021329920, 542430914836168744, 697862073173934161]",Domestic
921112,2024-04-22,Oasis(Random Civs),"[440357833255682058, 725758030221934692, 849334461773774928, 223875529600663552]","[657452537506562069, 542430914836168744, 697862073173934161, 503759402206101545]",Domestic
921089,2024-04-22,4 lakes (Random civs),"[440357833255682058, 512487301717295104, 714677532665839667, 463259002596360203]","[495896198444613643, 439339450770653185, 723567999784583239, 697862073173934161]",Domestic
920489,2024-04-21,Hideout(Random Civs),"[512487301717295104, 714793302582362162, 754608550721880144, 568705990489276426]","[401748724021329920, 849334461773774928, 463259002596360203, 715438374357434401]",Domestic
920465,2024-04-21,Golden Pit,"[512487301717295104, 714793302582362162, 568705990489276426, 503759402206101545]","[401748724021329920, 849334461773774928, 711266082043854870, 715438374357434401]",Domestic
920465,2024-04-21,Golden Pit,"[512487301717295104, 635033349206966277, 568705990489276426, 503759402206101545]","[401748724021329920, 849334461773774928, 711266082043854870, 715438374357434401]",Domestic
