"match_id","at","user_id","rating_before","rating_change","deviation_before","deviation_change","reason"
925522,2024-04-28 15:13:08,736088924115435550,794,15,75,0,4v4
925522,2024-04-28 15:13:08,751100943218507815,1710,19,85,-2,4v4
925568,2024-04-28 16:14:31,622810653878648873,1469,-47,149,-8,4v4
925568,2024-04-28 16:14:31,695276693362835466,1586,12,75,0,4v4
925568,2024-04-28 16:14:31,715923016412037221,1075,12,75,0,4v4
925568,2024-04-28 16:14:31,284349270151397376,977,-12,75,0,4v4
925568,2024-04-28 16:14:31,1010781418458206329,1030,12,75,0,4v4
925568,2024-04-28 16:14:31,511604233267707925,1424,-12,75,0,4v4
925568,2024-04-28 16:14:31,1033770965127135333,1582,12,75,0,4v4
925568,2024-04-28 16:14:31,328978193312776212,1367,-12,75,0,4v4
925604,2024-04-28 17:04:09,1010781418458206329,1042,-11,75,0,4v4
925604,2024-04-28 17:04:09,649505118152294421,1449,11,75,0,4v4
925604,2024-04-28 17:04:09,622810653878648873,1422,40,141,-6,4v4
925604,2024-04-28 17:04:09,695276693362835466,1598,-11,75,0,4v4
925604,2024-04-28 17:04:09,284349270151397376,965,11,75,0,4v4
925604,2024-04-28 17:04:09,509251341105889280,1541,-11,75,0,4v4
925604,2024-04-28 17:04:09,511604233267707925,1412,11,75,0,4v4
925604,2024-04-28 17:04:09,828672992976437267,998,-11,75,0,4v4
925690,2024-04-28 19:27:21,736088924115435550,809,-15,75,0,4v4
925690,2024-04-28 19:27:21,295006655702237184,958,-15,75,0,4v4
925690,2024-04-28 19:27:21,695276693362835466,1587,-15,75,0,4v4
925690,2024-04-28 19:27:21,1024061084233125888,1204,15,75,0,4v4
925690,2024-04-28 19:27:21,1033770965127135333,1594,15,75,0,4v4
925690,2024-04-28 19:27:21,828672992976437267,987,15,75,0,4v4
925690,2024-04-28 19:27:21,622810653878648873,1462,-47,135,-6,4v4
925690,2024-04-28 19:27:21,284349270151397376,976,15,75,0,4v4
929860,2024-05-03 19:37:59,573073267766722561,1892,17,75,0,4v4
929860,2024-05-03 19:37:59,1010781418458206329,1031,17,75,0,4v4
929860,2024-05-03 19:37:59,797796953269338133,1072,22,85,-2,4v4
929860,2024-05-03 19:37:59,695276693362835466,1572,-17,75,0,4v4
929860,2024-05-03 19:37:59,828672992976437267,1002,-17,75,0,4v4
929860,2024-05-03 19:37:59,649505118152294421,1460,-17,75,0,4v4
929891,2024-05-03 20:10:57,828672992976437267,985,13,75,0,4v4
929891,2024-05-03 20:10:57,695276693362835466,1555,-13,75,0,4v4
929891,2024-05-03 20:10:57,1024061084233125888,1219,13,75,0,4v4
929891,2024-05-03 20:10:57,573073267766722561,1909,13,75,0,4v4
929891,2024-05-03 20:10:57,649505118152294421,1443,-13,75,0,4v4
929891,2024-05-03 20:10:57,1010781418458206329,1048,-13,75,0,4v4
929928,2024-05-03 20:55:48,715923016412037221,1087,11,75,0,4v4
929928,2024-05-03 20:55:48,354904864066764804,1511,-11,75,0,4v4
929928,2024-05-03 20:55:48,649505118152294421,1430,11,75,0,4v4
929928,2024-05-03 20:55:48,1010781418458206329,1035,11,75,0,4v4
929928,2024-05-03 20:55:48,1024061084233125888,1232,-11,75,0,4v4
929928,2024-05-03 20:55:48,797796953269338133,1094,-13,83,-1,4v4
929928,2024-05-03 20:55:48,573073267766722561,1922,11,75,0,4v4
929928,2024-05-03 20:55:48,695276693362835466,1542,-11,75,0,4v4
929974,2024-05-03 21:41:48,1024061084233125888,1221,16,75,0,4v4
929974,2024-05-03 21:41:48,354904864066764804,1500,16,75,0,4v4
929974,2024-05-03 21:41:48,695276693362835466,1531,-16,75,0,4v4
929974,2024-05-03 21:41:48,715923016412037221,1098,16,75,0,4v4
929974,2024-05-03 21:41:48,739435983707308062,1249,-16,75,0,4v4
929974,2024-05-03 21:41:48,1010781418458206329,1046,-16,75,0,4v4
930787,2024-05-04 12:45:43,573073267766722561,1933,17,75,0,4v4
930787,2024-05-04 12:45:43,354904864066764804,1516,-17,75,0,4v4
930787,2024-05-04 12:45:43,715923016412037221,1114,17,75,0,4v4
930787,2024-05-04 12:45:43,797796953269338133,1081,-21,82,-2,4v4
930787,2024-05-04 12:45:43,695276693362835466,1515,-17,75,0,4v4
930787,2024-05-04 12:45:43,1010781418458206329,1030,17,75,0,4v4
930798,2024-05-04 13:33:15,295006655702237184,943,12,75,0,4v4
930798,2024-05-04 13:33:15,354904864066764804,1499,-12,75,0,4v4
930798,2024-05-04 13:33:15,695276693362835466,1498,-12,75,0,4v4
930798,2024-05-04 13:33:15,715923016412037221,1131,12,75,0,4v4
930798,2024-05-04 13:33:15,1010781418458206329,1047,12,75,0,4v4
930831,2024-05-04 14:23:38,649505118152294421,1441,10,75,0,4v4
930831,2024-05-04 14:23:38,695276693362835466,1486,10,75,0,4v4
930831,2024-05-04 14:23:38,797796953269338133,1060,-11,80,-1,4v4
930831,2024-05-04 14:23:38,715923016412037221,1143,-10,75,0,4v4
930831,2024-05-04 14:23:38,354904864066764804,1487,10,75,0,4v4
930831,2024-05-04 14:23:38,1010781418458206329,1059,-10,75,0,4v4
930831,2024-05-04 14:23:38,828672992976437267,998,-10,75,0,4v4
931084,2024-05-04 19:27:18,354904864066764804,1497,-11,75,0,4v4
931084,2024-05-04 19:27:18,715923016412037221,1133,-11,75,0,4v4
931084,2024-05-04 19:27:18,1010781418458206329,1049,11,75,0,4v4
931084,2024-05-04 19:27:18,1024061084233125888,1237,-11,75,0,4v4
931084,2024-05-04 19:27:18,649505118152294421,1451,11,75,0,4v4
931084,2024-05-04 19:27:18,695276693362835466,1496,11,75,0,4v4
931101,2024-05-04 19:54:12,715923016412037221,1122,22,75,0,4v4
931101,2024-05-04 19:54:12,695276693362835466,1507,22,75,0,4v4
931101,2024-05-04 19:54:12,1024061084233125888,1226,22,75,0,4v4
931101,2024-05-04 19:54:12,354904864066764804,1486,-22,75,0,4v4
931101,2024-05-04 19:54:12,1010781418458206329,1060,-22,75,0,4v4
931101,2024-05-04 19:54:12,649505118152294421,1462,-22,75,0,4v4
931787,2024-05-05 09:03:03,715923016412037221,1144,-14,75,0,4v4
931787,2024-05-05 09:03:03,828672992976437267,988,-14,75,0,4v4
931787,2024-05-05 09:03:03,328978193312776212,1355,14,75,0,4v4
931787,2024-05-05 09:03:03,739435983707308062,1233,-14,75,0,4v4
931787,2024-05-05 09:03:03,1010781418458206329,1038,14,75,0,4v4
931787,2024-05-05 09:03:04,295006655702237184,955,14,75,0,4v4
931787,2024-05-05 09:03:04,695276693362835466,1529,-14,75,0,4v4
931787,2024-05-05 09:03:04,509251341105889280,1530,14,75,0,4v4
931821,2024-05-05 09:38:24,695276693362835466,1515,14,75,0,4v4
931821,2024-05-05 09:38:24,715923016412037221,1130,-14,75,0,4v4
931821,2024-05-05 09:38:24,1010781418458206329,1052,14,75,0,4v4
931821,2024-05-05 09:38:24,509251341105889280,1544,-14,75,0,4v4
931821,2024-05-05 09:38:24,739435983707308062,1219,-14,75,0,4v4
931821,2024-05-05 09:38:24,328978193312776212,1369,14,75,0,4v4
931909,2024-05-05 12:42:44,509251341105889280,1530,10,75,0,4v4
931909,2024-05-05 12:42:44,695276693362835466,1529,10,75,0,4v4
931909,2024-05-05 12:42:44,328978193312776212,1383,10,75,0,4v4
931909,2024-05-05 12:42:44,573073267766722561,1950,-10,75,0,4v4
931909,2024-05-05 12:42:44,739435983707308062,1205,-10,75,0,4v4
931909,2024-05-05 12:42:44,715923016412037221,1116,-10,75,0,4v4
931903,2024-05-05 12:45:14,509251341105889280,1540,-7,75,0,4v4
931903,2024-05-05 12:45:14,695276693362835466,1539,7,75,0,4v4
931903,2024-05-05 12:45:14,828672992976437267,974,-7,75,0,4v4
931903,2024-05-05 12:45:14,295006655702237184,969,7,75,0,4v4
931903,2024-05-05 12:45:14,328978193312776212,1393,7,75,0,4v4
931903,2024-05-05 12:45:14,715923016412037221,1106,-7,75,0,4v4
931910,2024-05-05 13:20:48,1010781418458206329,1066,-14,75,0,4v4
931910,2024-05-05 13:20:48,797796953269338133,1049,15,79,-1,4v4
931910,2024-05-05 13:20:48,649505118152294421,1440,14,75,0,4v4
931910,2024-05-05 13:20:48,509251341105889280,1533,14,75,0,4v4
931910,2024-05-05 13:20:48,828672992976437267,967,14,75,0,4v4
931910,2024-05-05 13:20:48,295006655702237184,976,-14,75,0,4v4
931910,2024-05-05 13:20:48,695276693362835466,1546,-14,75,0,4v4
931910,2024-05-05 13:20:48,328978193312776212,1400,-14,75,0,4v4
931938,2024-05-05 14:11:36,1010781418458206329,1052,14,75,0,4v4
931938,2024-05-05 14:11:36,509251341105889280,1547,14,75,0,4v4
931938,2024-05-05 14:11:36,739435983707308062,1195,-14,75,0,4v4
931938,2024-05-05 14:11:36,1033770965127135333,1609,14,75,0,4v4
931938,2024-05-05 14:11:36,828672992976437267,981,-14,75,0,4v4
931938,2024-05-05 14:11:36,695276693362835466,1532,-14,75,0,4v4
931938,2024-05-05 14:11:36,649505118152294421,1454,-14,75,0,4v4
931938,2024-05-05 14:11:36,295006655702237184,962,14,75,0,4v4
931946,2024-05-05 14:57:07,573073267766722561,1940,-14,75,0,4v4
931946,2024-05-05 14:57:07,695276693362835466,1518,14,75,0,4v4
931946,2024-05-05 14:57:07,739435983707308062,1181,14,75,0,4v4
931946,2024-05-05 14:57:07,509251341105889280,1561,14,75,0,4v4
931946,2024-05-05 14:57:07,328978193312776212,1386,-14,75,0,4v4
931946,2024-05-05 14:57:07,715923016412037221,1099,14,75,0,4v4
931946,2024-05-05 14:57:07,828672992976437267,967,-14,75,0,4v4
931946,2024-05-05 14:57:07,1010781418458206329,1066,-14,75,0,4v4
931984,2024-05-05 16:04:33,573073267766722561,1926,-12,75,0,4v4
931984,2024-05-05 16:04:33,1033770965127135333,1623,12,75,0,4v4
931984,2024-05-05 16:04:33,328978193312776212,1372,-12,75,0,4v4
931984,2024-05-05 16:04:33,1010781418458206329,1052,-12,75,0,4v4
931984,2024-05-05 16:04:33,715923016412037221,1113,-12,75,0,4v4
931984,2024-05-05 16:04:33,695276693362835466,1532,12,75,0,4v4
931984,2024-05-05 16:04:33,736088924115435550,794,12,75,0,4v4
931984,2024-05-05 16:04:33,509251341105889280,1575,12,75,0,4v4
932016,2024-05-05 16:57:13,295006655702237184,976,-14,75,0,4v4
932016,2024-05-05 16:57:13,573073267766722561,1914,-14,75,0,4v4
932016,2024-05-05 16:57:13,509251341105889280,1587,-14,75,0,4v4
932016,2024-05-05 16:57:13,1010781418458206329,1040,14,75,0,4v4
932016,2024-05-05 16:57:13,715923016412037221,1101,-14,75,0,4v4
932016,2024-05-05 16:57:13,695276693362835466,1544,14,75,0,4v4
932016,2024-05-05 16:57:13,1033770965127135333,1635,14,75,0,4v4
932016,2024-05-05 16:57:13,328978193312776212,1360,14,75,0,4v4
932114,2024-05-05 19:50:59,739435983707308062,1195,-14,75,0,4v4
932114,2024-05-05 19:50:59,573073267766722561,1900,-14,75,0,4v4
932114,2024-05-05 19:50:59,695276693362835466,1558,-14,75,0,4v4
932114,2024-05-05 19:50:59,328978193312776212,1374,14,75,0,4v4
932114,2024-05-05 19:50:59,1033770965127135333,1649,14,75,0,4v4
932114,2024-05-05 19:50:59,1010781418458206329,1054,-14,75,0,4v4
932114,2024-05-05 19:50:59,1024061084233125888,1248,14,75,0,4v4
932114,2024-05-05 19:50:59,649505118152294421,1440,14,75,0,4v4
932138,2024-05-05 20:30:33,828672992976437267,953,15,75,0,4v4
932138,2024-05-05 20:30:33,797796953269338133,1064,-17,78,-1,4v4
932138,2024-05-05 20:30:33,573073267766722561,1886,15,75,0,4v4
932138,2024-05-05 20:30:33,1033770965127135333,1663,-15,75,0,4v4
932138,2024-05-05 20:30:33,739435983707308062,1181,15,75,0,4v4
932138,2024-05-05 20:30:33,649505118152294421,1454,15,75,0,4v4
932138,2024-05-05 20:30:33,1024061084233125888,1262,-15,75,0,4v4
932138,2024-05-05 20:30:33,695276693362835466,1544,-15,75,0,4v4
935375,2024-05-10 20:26:34,1033770965127135333,1648,-15,75,0,4v4
935375,2024-05-10 20:26:34,354904864066764804,1464,-15,75,0,4v4
935375,2024-05-10 20:26:34,509251341105889280,1573,15,75,0,4v4
935375,2024-05-10 20:26:34,828672992976437267,968,-15,75,0,4v4
935375,2024-05-10 20:26:34,797796953269338133,1047,16,77,-1,4v4
935375,2024-05-10 20:26:34,1010781418458206329,1040,-15,75,0,4v4
935375,2024-05-10 20:26:34,739435983707308062,1196,15,75,0,4v4
935375,2024-05-10 20:26:34,1024061084233125888,1247,15,75,0,4v4
935395,2024-05-10 21:06:02,295006655702237184,962,17,75,0,4v4
935395,2024-05-10 21:06:02,328978193312776212,1388,17,75,0,4v4
935395,2024-05-10 21:06:02,1033770965127135333,1633,-17,75,0,4v4
935395,2024-05-10 21:06:02,573073267766722561,1901,17,75,0,4v4
935395,2024-05-10 21:06:02,1010781418458206329,1025,17,75,0,4v4
935395,2024-05-10 21:06:02,828672992976437267,953,-17,75,0,4v4
935395,2024-05-10 21:06:02,739435983707308062,1211,-17,75,0,4v4
935395,2024-05-10 21:06:02,509251341105889280,1588,-17,75,0,4v4
935409,2024-05-10 21:48:00,295006655702237184,979,-14,75,0,4v4
935409,2024-05-10 21:48:00,509251341105889280,1571,14,75,0,4v4
935409,2024-05-10 21:48:00,739435983707308062,1194,-14,75,0,4v4
935409,2024-05-10 21:48:00,328978193312776212,1405,-14,75,0,4v4
935409,2024-05-10 21:48:00,1024061084233125888,1262,14,75,0,4v4
935409,2024-05-10 21:48:00,573073267766722561,1918,-14,75,0,4v4
935409,2024-05-10 21:48:00,1010781418458206329,1042,14,75,0,4v4
935409,2024-05-10 21:48:00,1033770965127135333,1616,14,75,0,4v4
935910,2024-05-11 09:43:56,511604233267707925,1423,-21,75,0,4v4
935910,2024-05-11 09:43:56,354904864066764804,1449,21,75,0,4v4
935910,2024-05-11 09:43:56,509251341105889280,1585,-21,75,0,4v4
935910,2024-05-11 09:43:56,695276693362835466,1529,21,75,0,4v4
935966,2024-05-11 12:43:00,828672992976437267,936,14,75,0,4v4
935966,2024-05-11 12:43:00,695276693362835466,1550,14,75,0,4v4
935966,2024-05-11 12:43:00,797796953269338133,1063,-14,76,-1,4v4
935966,2024-05-11 12:43:00,751100943218507815,1729,-17,83,-1,4v4
935966,2024-05-11 12:43:00,1010781418458206329,1056,14,75,0,4v4
935966,2024-05-11 12:43:00,354904864066764804,1470,-14,75,0,4v4
935966,2024-05-11 12:43:00,739435983707308062,1180,-14,75,0,4v4
935966,2024-05-11 12:43:00,573073267766722561,1904,14,75,0,4v4
935975,2024-05-11 13:25:23,797796953269338133,1049,16,75,0,4v4
935975,2024-05-11 13:25:23,354904864066764804,1456,-16,75,0,4v4
935975,2024-05-11 13:25:23,828672992976437267,950,16,75,0,4v4
935975,2024-05-11 13:25:23,751100943218507815,1712,19,82,-2,4v4
935975,2024-05-11 13:25:23,715923016412037221,1087,-16,75,0,4v4
935975,2024-05-11 13:25:23,739435983707308062,1166,-16,75,0,4v4
935985,2024-05-11 14:06:28,511604233267707925,1402,10,75,0,4v4
935985,2024-05-11 14:06:28,1010781418458206329,1070,10,75,0,4v4
935985,2024-05-11 14:06:28,695276693362835466,1564,-10,75,0,4v4
935985,2024-05-11 14:06:28,715923016412037221,1071,-10,75,0,4v4
935985,2024-05-11 14:06:28,739435983707308062,1150,-10,75,0,4v4
935985,2024-05-11 14:06:28,573073267766722561,1918,10,75,0,4v4
935985,2024-05-11 14:06:28,354904864066764804,1440,-10,75,0,4v4
935985,2024-05-11 14:06:28,828672992976437267,966,10,75,0,4v4
935987,2024-05-11 14:39:41,715923016412037221,1061,28,75,0,4v4
935987,2024-05-11 14:39:41,354904864066764804,1430,-28,75,0,4v4
935987,2024-05-11 14:39:41,739435983707308062,1140,28,75,0,4v4
935987,2024-05-11 14:39:41,511604233267707925,1412,-28,75,0,4v4
935987,2024-05-11 14:39:41,573073267766722561,1928,28,75,0,4v4
935987,2024-05-11 14:39:41,695276693362835466,1554,-28,75,0,4v4
936004,2024-05-11 15:47:29,509251341105889280,1564,15,75,0,4v4
936004,2024-05-11 15:47:29,828672992976437267,976,15,75,0,4v4
936004,2024-05-11 15:47:29,695276693362835466,1526,-15,75,0,4v4
936004,2024-05-11 15:47:29,715923016412037221,1089,-15,75,0,4v4
936004,2024-05-11 15:47:29,1024061084233125888,1276,-15,75,0,4v4
936004,2024-05-11 15:47:29,511604233267707925,1384,15,75,0,4v4
936619,2024-05-12 09:12:43,739435983707308062,1168,14,75,0,4v4
936619,2024-05-12 09:12:43,328978193312776212,1391,14,75,0,4v4
936619,2024-05-12 09:12:43,1033770965127135333,1630,14,75,0,4v4
936619,2024-05-12 09:12:43,1010781418458206329,1080,-14,75,0,4v4
936619,2024-05-12 09:12:43,828672992976437267,991,14,75,0,4v4
936619,2024-05-12 09:12:43,751100943218507815,1731,-15,80,-1,4v4
936619,2024-05-12 09:12:43,511604233267707925,1399,-14,75,0,4v4
936619,2024-05-12 09:12:43,295006655702237184,965,-14,75,0,4v4
936628,2024-05-12 09:44:11,695276693362835466,1511,13,75,0,4v4
936628,2024-05-12 09:44:11,739435983707308062,1182,13,75,0,4v4
936628,2024-05-12 09:44:11,511604233267707925,1385,-13,75,0,4v4
936628,2024-05-12 09:44:11,1033770965127135333,1644,-13,75,0,4v4
936628,2024-05-12 09:44:11,328978193312776212,1405,-13,75,0,4v4
936628,2024-05-12 09:44:11,828672992976437267,1005,-13,75,0,4v4
936628,2024-05-12 09:44:11,1010781418458206329,1066,13,75,0,4v4
936628,2024-05-12 09:44:11,751100943218507815,1716,14,79,-1,4v4
936648,2024-05-12 10:17:18,1010781418458206329,1079,15,75,0,4v4
936648,2024-05-12 10:17:18,695276693362835466,1524,15,75,0,4v4
936648,2024-05-12 10:17:18,354904864066764804,1402,15,75,0,4v4
936648,2024-05-12 10:17:18,328978193312776212,1392,-15,75,0,4v4
936648,2024-05-12 10:17:18,511604233267707925,1372,-15,75,0,4v4
936648,2024-05-12 10:17:18,739435983707308062,1195,-15,75,0,4v4
936648,2024-05-12 10:17:18,751100943218507815,1730,-17,78,-1,4v4
936648,2024-05-12 10:17:18,1033770965127135333,1631,15,75,0,4v4
936661,2024-05-12 11:12:09,509251341105889280,1579,-13,75,0,4v4
936661,2024-05-12 11:12:09,354904864066764804,1417,13,75,0,4v4
936661,2024-05-12 11:12:09,511604233267707925,1357,13,75,0,4v4
936661,2024-05-12 11:12:09,739435983707308062,1180,13,75,0,4v4
936661,2024-05-12 11:12:09,1010781418458206329,1094,-13,75,0,4v4
936661,2024-05-12 11:12:09,328978193312776212,1377,-13,75,0,4v4
936661,2024-05-12 11:12:09,1033770965127135333,1646,13,75,0,4v4
936661,2024-05-12 11:12:09,695276693362835466,1539,-13,75,0,4v4
936714,2024-05-12 13:09:57,739435983707308062,1193,-13,75,0,4v4
936714,2024-05-12 13:09:57,1033770965127135333,1659,13,75,0,4v4
936714,2024-05-12 13:09:57,328978193312776212,1364,-13,75,0,4v4
936714,2024-05-12 13:09:57,354904864066764804,1430,13,75,0,4v4
936714,2024-05-12 13:09:57,736088924115435550,806,13,75,0,4v4
936714,2024-05-12 13:09:57,797796953269338133,1065,13,75,0,4v4
936714,2024-05-12 13:09:57,511604233267707925,1370,-13,75,0,4v4
936714,2024-05-12 13:09:57,828672992976437267,992,-13,75,0,4v4
936728,2024-05-12 13:36:10,695276693362835466,1526,14,75,0,4v4
936728,2024-05-12 13:36:10,509251341105889280,1566,-14,75,0,4v4
936728,2024-05-12 13:36:10,295006655702237184,951,14,75,0,4v4
936728,2024-05-12 13:36:10,354904864066764804,1443,14,75,0,4v4
936728,2024-05-12 13:36:10,328978193312776212,1351,-14,75,0,4v4
936728,2024-05-12 13:36:10,511604233267707925,1357,-14,75,0,4v4
936728,2024-05-12 13:36:10,736088924115435550,819,-14,75,0,4v4
936728,2024-05-12 13:36:10,739435983707308062,1180,14,75,0,4v4
936736,2024-05-12 14:19:50,295006655702237184,965,-12,75,0,4v4
936736,2024-05-12 14:19:50,1033770965127135333,1672,-12,75,0,4v4
936736,2024-05-12 14:19:50,695276693362835466,1540,12,75,0,4v4
936736,2024-05-12 14:19:50,328978193312776212,1337,12,75,0,4v4
936736,2024-05-12 14:19:50,509251341105889280,1552,12,75,0,4v4
936736,2024-05-12 14:19:50,715923016412037221,1074,12,75,0,4v4
936736,2024-05-12 14:19:50,511604233267707925,1343,-12,75,0,4v4
936736,2024-05-12 14:19:50,354904864066764804,1457,-12,75,0,4v4
936746,2024-05-12 14:57:37,1010781418458206329,1081,14,75,0,4v4
936746,2024-05-12 14:57:37,736088924115435550,805,-14,75,0,4v4
936746,2024-05-12 14:57:37,509251341105889280,1564,-14,75,0,4v4
936746,2024-05-12 14:57:37,715923016412037221,1086,-14,75,0,4v4
936746,2024-05-12 14:57:37,295006655702237184,953,14,75,0,4v4
936746,2024-05-12 14:57:37,511604233267707925,1331,14,75,0,4v4
936746,2024-05-12 14:57:37,328978193312776212,1349,-14,75,0,4v4
936746,2024-05-12 14:57:37,354904864066764804,1445,14,75,0,4v4
936769,2024-05-12 15:42:39,509251341105889280,1550,-14,75,0,4v4
936769,2024-05-12 15:42:39,1010781418458206329,1095,-14,75,0,4v4
936769,2024-05-12 15:42:39,715923016412037221,1072,14,75,0,4v4
936769,2024-05-12 15:42:40,695276693362835466,1552,-14,75,0,4v4
936769,2024-05-12 15:42:40,328978193312776212,1335,-14,75,0,4v4
936769,2024-05-12 15:42:40,354904864066764804,1459,14,75,0,4v4
936769,2024-05-12 15:42:40,1033770965127135333,1660,14,75,0,4v4
936769,2024-05-12 15:42:40,511604233267707925,1345,14,75,0,4v4
936858,2024-05-12 19:04:28,739435983707308062,1194,13,75,0,4v4
936858,2024-05-12 19:04:28,573073267766722561,1956,13,75,0,4v4
936858,2024-05-12 19:04:28,509251341105889280,1536,13,75,0,4v4
936858,2024-05-12 19:04:28,695276693362835466,1538,-13,75,0,4v4
936858,2024-05-12 19:04:28,295006655702237184,967,13,75,0,4v4
936858,2024-05-12 19:04:29,1033770965127135333,1674,-13,75,0,4v4
936858,2024-05-12 19:04:29,328978193312776212,1321,-13,75,0,4v4
936858,2024-05-12 19:04:29,715923016412037221,1086,-13,75,0,4v4
936890,2024-05-12 20:06:45,1010781418458206329,1081,15,75,0,4v4
936890,2024-05-12 20:06:45,739435983707308062,1207,-15,75,0,4v4
936890,2024-05-12 20:06:45,328978193312776212,1308,-15,75,0,4v4
936890,2024-05-12 20:06:45,509251341105889280,1549,15,75,0,4v4
936890,2024-05-12 20:06:45,695276693362835466,1525,-15,75,0,4v4
936890,2024-05-12 20:06:45,1033770965127135333,1661,15,75,0,4v4
936890,2024-05-12 20:06:45,1024061084233125888,1261,-15,75,0,4v4
936890,2024-05-12 20:06:45,295006655702237184,980,15,75,0,4v4
936928,2024-05-12 21:07:32,739435983707308062,1192,-13,75,0,4v4
936928,2024-05-12 21:07:32,695276693362835466,1510,-13,75,0,4v4
936928,2024-05-12 21:07:32,1033770965127135333,1676,-13,75,0,4v4
936928,2024-05-12 21:07:32,573073267766722561,1969,13,75,0,4v4
936928,2024-05-12 21:07:32,328978193312776212,1293,-13,75,0,4v4
936928,2024-05-12 21:07:32,715923016412037221,1073,13,75,0,4v4
936928,2024-05-12 21:07:32,509251341105889280,1564,13,75,0,4v4
936928,2024-05-12 21:07:32,1010781418458206329,1096,13,75,0,4v4
940679,2024-05-17 19:54:01,715923016412037221,1086,24,75,0,4v4
940679,2024-05-17 19:54:01,511604233267707925,1359,-24,75,0,4v4
940679,2024-05-17 19:54:01,751100943218507815,1713,-25,77,-2,4v4
940679,2024-05-17 19:54:01,1010781418458206329,1109,24,75,0,4v4
940679,2024-05-17 19:54:01,736088924115435550,791,-24,75,0,4v4
940679,2024-05-17 19:54:01,354904864066764804,1473,24,75,0,4v4
940734,2024-05-17 20:39:41,1033770965127135333,1663,21,75,0,4v4
940734,2024-05-17 20:39:41,573073267766722561,1982,-21,75,0,4v4
940734,2024-05-17 20:39:41,511604233267707925,1335,-21,75,0,4v4
940734,2024-05-17 20:39:41,1010781418458206329,1133,21,75,0,4v4
940734,2024-05-17 20:39:41,715923016412037221,1110,-21,75,0,4v4
940734,2024-05-17 20:39:41,354904864066764804,1497,21,75,0,4v4
941814,2024-05-18 13:41:39,511604233267707925,1314,17,75,0,4v4
941814,2024-05-18 13:41:39,695276693362835466,1497,-17,75,0,4v4
941814,2024-05-18 13:41:39,1010781418458206329,1154,-17,75,0,4v4
941814,2024-05-18 13:41:39,715923016412037221,1089,17,75,0,4v4
941814,2024-05-18 13:41:39,736088924115435550,767,-17,75,0,4v4
941814,2024-05-18 13:41:39,295006655702237184,995,17,75,0,4v4
941887,2024-05-18 14:46:23,573073267766722561,1961,-13,75,0,4v4
941887,2024-05-18 14:46:23,736088924115435550,750,-13,75,0,4v4
941887,2024-05-18 14:46:23,511604233267707925,1331,13,75,0,4v4
941887,2024-05-18 14:46:23,695276693362835466,1480,13,75,0,4v4
941887,2024-05-18 14:46:23,1010781418458206329,1137,-13,75,0,4v4
941887,2024-05-18 14:46:23,715923016412037221,1106,13,75,0,4v4
942236,2024-05-18 19:39:25,354904864066764804,1518,8,75,0,4v4
942236,2024-05-18 19:39:25,715923016412037221,1119,8,75,0,4v4
942236,2024-05-18 19:39:25,1010781418458206329,1124,8,75,0,4v4
942236,2024-05-18 19:39:25,736088924115435550,737,-8,75,0,4v4
942236,2024-05-18 19:39:25,695309066771365970,1543,-8,75,0,4v4
942236,2024-05-18 19:39:25,1024061084233125888,1246,-8,75,0,4v4
942314,2024-05-18 20:19:55,715923016412037221,1127,-28,75,0,4v4
942314,2024-05-18 20:19:55,695309066771365970,1535,28,75,0,4v4
942314,2024-05-18 20:19:55,736088924115435550,729,28,75,0,4v4
942314,2024-05-18 20:19:55,1010781418458206329,1132,-28,75,0,4v4
942314,2024-05-18 20:19:55,1024061084233125888,1238,28,75,0,4v4
942314,2024-05-18 20:19:55,354904864066764804,1526,-28,75,0,4v4
942399,2024-05-18 20:56:25,354904864066764804,1498,12,75,0,4v4
942399,2024-05-18 20:56:25,1024061084233125888,1266,12,75,0,4v4
942399,2024-05-18 20:56:25,573073267766722561,1948,-12,75,0,4v4
942399,2024-05-18 20:56:25,1010781418458206329,1104,-12,75,0,4v4
942399,2024-05-18 20:56:25,511604233267707925,1344,12,75,0,4v4
942399,2024-05-18 20:56:25,695309066771365970,1563,-12,75,0,4v4
942399,2024-05-18 20:56:25,715923016412037221,1099,-12,75,0,4v4
942399,2024-05-18 20:56:25,1033770965127135333,1684,12,75,0,4v4
942464,2024-05-18 21:31:14,1010781418458206329,1092,17,75,0,4v4
942464,2024-05-18 21:31:14,1024061084233125888,1278,-17,75,0,4v4
942464,2024-05-18 21:31:14,511604233267707925,1356,17,75,0,4v4
942464,2024-05-18 21:31:14,1033770965127135333,1696,17,75,0,4v4
942464,2024-05-18 21:31:14,695309066771365970,1551,17,75,0,4v4
942464,2024-05-18 21:31:14,573073267766722561,1936,-17,75,0,4v4
942464,2024-05-18 21:31:14,715923016412037221,1087,-17,75,0,4v4
942464,2024-05-18 21:31:14,354904864066764804,1510,-17,75,0,4v4
943496,2024-05-19 09:42:12,295006655702237184,1012,16,75,0,4v4
943496,2024-05-19 09:42:12,1010781418458206329,1109,-16,75,0,4v4
943496,2024-05-19 09:42:12,1033770965127135333,1713,-16,75,0,4v4
943496,2024-05-19 09:42:12,736088924115435550,757,-16,75,0,4v4
943496,2024-05-19 09:42:12,695276693362835466,1493,16,75,0,4v4
943496,2024-05-19 09:42:12,715923016412037221,1070,16,75,0,4v4
943520,2024-05-19 10:53:58,511604233267707925,1373,-22,75,0,4v4
